instance_id,repo,base_commit,reviewer,file,line_start,line_end,severity,message,is_hit,matched_oracle_site_id,tolerance,raw_output_path,latency_seconds,input_tokens,output_tokens,estimated_cost_usd,instance_n_oracle_files,skipped_reason
astropy__astropy-14995,astropy/astropy,b16c7d12ccbc7b2d20364b89fb44285bcbfede54,static,astropy/nddata/mixins/ndarithmetic.py,734,734,medium,W0212: Access to a protected member _arithmetic of a client class,False,,3,,4.327999999979511,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,42,42,medium,W0201: Attribute 'col_count' defined outside __init__,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,52,52,medium,W0201: Attribute 'where' defined outside __init__,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,54,54,medium,W0201: Attribute 'has_extra_select' defined outside __init__,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,116,116,medium,B007: Loop control variable `sql` not used within loop body,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,147,147,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,174,174,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,273,273,medium,W0612: Unused variable 'desc',False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,401,401,medium,W0622: Redefining built-in 'all',False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,640,640,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,646,646,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,777,777,medium,W0212: Access to a protected member _filtered_relations of a client class,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,801,801,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,805,805,medium,W0622: Redefining built-in 'next',False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,836,836,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,842,842,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,873,873,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,880,880,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,887,887,medium,W0212: Access to a protected member _filtered_relations of a client class,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,897,897,medium,B023: Function definition does not bind loop variable `f`,False,,3,,2.4070000000065193,,,,1,
django__django-11001,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,static,django/db/models/sql/compiler.py,900,900,medium,B023: Function definition does not bind loop variable `name`,False,,3,,2.4070000000065193,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,95,95,high,E0601: Using variable 'validators' before assignment,False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,581,581,high,E1133: Non-iterable value self.validators is used in an iterating context,False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,1797,1797,high,E1133: Non-iterable value validators_ is used in an iterating context,False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,1801,1801,high,E1133: Non-iterable value validators_ is used in an iterating context,False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,60,60,medium,W0212: Access to a protected member _meta of a client class,False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,138,138,medium,W0621: Redefining name 'validators' from outer scope (line 14),False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,323,323,medium,W0212: Access to a protected member _meta of a client class,False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,325,325,medium,W0212: Access to a protected member _meta of a client class,False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,379,379,medium,W0212: Access to a protected member _meta of a client class,False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,388,388,medium,W0212: Access to a protected member _meta of a client class,False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,390,390,medium,W0613: Unused argument 'compiler',False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,492,492,medium,W0612: Unused variable 'name',False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,515,515,medium,W0201: Attribute 'remote_field' defined outside __init__,False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,549,549,medium,W0613: Unused argument 'instance',False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,592,592,medium,W0613: Unused argument 'model_instance',False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,606,606,medium,B007: Loop control variable `optgroup_value` not used within loop body,False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,606,606,medium,W0612: Unused variable 'optgroup_value',False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,634,634,medium,W0621: Redefining name 'connection' from outer scope (line 19),False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,637,637,medium,W0621: Redefining name 'connection' from outer scope (line 19),False,,3,,3.60999999998603,,,,1,
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,static,django/db/models/fields/__init__.py,649,649,medium,W0621: Redefining name 'connection' from outer scope (line 19),False,,3,,3.60999999998603,,,,1,
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,static,django/http/response.py,130,130,high,E1101: Instance of 'UnicodeError' has no 'reason' member,False,,3,,5.23499999998603,,,,1,
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,static,django/http/response.py,53,53,medium,"B904: Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling",False,,3,,5.23499999998603,,,,1,
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,static,django/http/response.py,53,53,medium,"W0707: Consider explicitly re-raising using 'except (ValueError, TypeError) as exc' and 'raise TypeError('HTTP status code must be an integer.') from exc'",False,,3,,5.23499999998603,,,,1,
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,static,django/http/response.py,248,248,medium,W0718: Catching too general exception Exception,False,,3,,5.23499999998603,,,,1,
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,static,django/http/response.py,287,287,medium,W1113: Keyword argument before variable positional arguments list in the definition of __init__ function,False,,3,,5.23499999998603,,,,1,
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,static,django/http/response.py,317,317,medium,W0718: Catching too general exception Exception,False,,3,,5.23499999998603,,,,1,
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,static,django/http/response.py,355,355,medium,W1113: Keyword argument before variable positional arguments list in the definition of __init__ function,False,,3,,5.23499999998603,,,,1,
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,static,django/http/response.py,378,378,medium,W0201: Attribute '_iterator' defined outside __init__,False,,3,,5.23499999998603,,,,1,
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,static,django/http/response.py,402,402,medium,W0201: Attribute 'file_to_stream' defined outside __init__,False,,3,,5.23499999998603,,,,1,
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,static,django/http/response.py,405,405,medium,W0201: Attribute 'file_to_stream' defined outside __init__,False,,3,,5.23499999998603,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,33,33,medium,W0613: Unused argument 'using',False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,36,36,medium,W0613: Unused argument 'using',False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,42,42,medium,W0613: Unused argument 'using',False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,46,46,medium,W0613: Unused argument 'using',False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,50,50,medium,W0613: Unused argument 'collector',False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,104,104,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,144,144,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,146,146,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,170,170,medium,W0613: Unused argument 'source_attr',False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,201,201,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,202,202,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,210,210,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,211,211,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,216,216,medium,"W0143: Comparing against a callable, did you omit the parenthesis?",False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,225,225,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,235,235,medium,W0212: Access to a protected member _base_manager of a client class,False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,253,253,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,256,256,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,275,275,medium,W0631: Using possibly undefined loop variable 'instances',True,site-0001,3,,2.609000000054948,,,,1,
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,static,django/db/models/deletion.py,276,276,medium,W0631: Using possibly undefined loop variable 'instances',True,site-0001,3,,2.609000000054948,,,,1,
django__django-11283,django/django,08a4ee06510ae45562c228eefbdcaac84bd38c7a,static,django/contrib/auth/migrations/0011_update_proxy_permissions.py,5,5,medium,W0613: Unused argument 'schema_editor',True,site-0001,3,,1.5150000000139698,,,,1,
django__django-11283,django/django,08a4ee06510ae45562c228eefbdcaac84bd38c7a,static,django/contrib/auth/migrations/0011_update_proxy_permissions.py,13,13,medium,W0212: Access to a protected member _meta of a client class,True,site-0002,3,,1.5150000000139698,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,96,96,high,E1101: Module 'signal' has no 'SIGTTOU' member,False,,3,,3.265999999945052,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,52,52,medium,W0603: Using the global statement,False,,3,,3.265999999945052,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,58,58,medium,W0612: Unused variable 'et',False,,3,,3.265999999945052,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,75,75,medium,W0602: Using global for '_exception' but no assignment is done,False,,3,,3.265999999945052,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,265,267,medium,"W0120: Else clause on loop without a break statement, remove the else and de-indent all the code inside it",False,,3,,3.265999999945052,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,276,276,medium,B018: Found useless attribute access. Either assign it to a variable or remove it.,False,,3,,3.265999999945052,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,277,277,medium,W0718: Catching too general exception Exception,False,,3,,3.265999999945052,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,397,397,medium,B019: Use of `functools.lru_cache` or `functools.cache` on methods can lead to memory leaks,False,,3,,3.265999999945052,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,476,476,medium,W0718: Catching too general exception Exception,False,,3,,3.265999999945052,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,496,496,medium,W0613: Unused argument 'kwargs',False,,3,,3.265999999945052,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,540,540,medium,"B904: Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling",False,,3,,3.265999999945052,,,,1,
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,static,django/utils/autoreload.py,540,540,medium,W0707: Consider explicitly re-raising using 'except Exception as exc' and 'raise WatchmanUnavailable('Cannot connect to the watchman service.') from exc',False,,3,,3.265999999945052,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,160,160,high,E1101: Instance of 'Settings' has no 'SECRET_KEY' member,False,,3,,1.8130000000819564,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,172,172,high,E1101: Instance of 'Settings' has no 'TIME_ZONE' member,False,,3,,1.8130000000819564,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,176,176,high,E1101: Instance of 'Settings' has no 'TIME_ZONE' member,False,,3,,1.8130000000819564,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,181,181,high,E1101: Instance of 'Settings' has no 'TIME_ZONE' member,False,,3,,1.8130000000819564,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,182,182,high,E1101: Module 'time' has no 'tzset' member,False,,3,,1.8130000000819564,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,38,38,medium,W0613: Unused argument 'value',False,,3,,1.8130000000819564,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,63,63,medium,W0201: Attribute '_wrapped' defined outside __init__,False,,3,,1.8130000000819564,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,110,110,medium,W0201: Attribute '_wrapped' defined outside __init__,True,site-0002,3,,1.8130000000819564,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,169,169,medium,B010: Do not call `setattr` with a constant attribute value. It is not any safer than normal property access.,False,,3,,1.8130000000819564,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,170,170,medium,B028: No explicit `stacklevel` keyword argument found,False,,3,,1.8130000000819564,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,216,216,medium,B010: Do not call `setattr` with a constant attribute value. It is not any safer than normal property access.,False,,3,,1.8130000000819564,,,,1,
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,static,django/conf/__init__.py,217,217,medium,B028: No explicit `stacklevel` keyword argument found,False,,3,,1.8130000000819564,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,95,95,high,E1101: Module 'signal' has no 'SIGTTOU' member,False,,3,,2.797000000020489,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,51,51,medium,W0603: Using the global statement,False,,3,,2.797000000020489,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,57,57,medium,W0612: Unused variable 'et',False,,3,,2.797000000020489,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,74,74,medium,W0602: Using global for '_exception' but no assignment is done,False,,3,,2.797000000020489,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,277,279,medium,"W0120: Else clause on loop without a break statement, remove the else and de-indent all the code inside it",False,,3,,2.797000000020489,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,288,288,medium,B018: Found useless attribute access. Either assign it to a variable or remove it.,False,,3,,2.797000000020489,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,289,289,medium,W0718: Catching too general exception Exception,False,,3,,2.797000000020489,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,409,409,medium,B019: Use of `functools.lru_cache` or `functools.cache` on methods can lead to memory leaks,False,,3,,2.797000000020489,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,488,488,medium,W0718: Catching too general exception Exception,False,,3,,2.797000000020489,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,508,508,medium,W0613: Unused argument 'kwargs',False,,3,,2.797000000020489,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,552,552,medium,"B904: Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling",False,,3,,2.797000000020489,,,,1,
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,static,django/utils/autoreload.py,552,552,medium,W0707: Consider explicitly re-raising using 'except Exception as exc' and 'raise WatchmanUnavailable('Cannot connect to the watchman service.') from exc',False,,3,,2.797000000020489,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,21,21,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.2660000000614673,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,22,22,medium,W0212: Access to a protected member _meta of a client class,False,,3,,2.2660000000614673,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,34,34,medium,W0212: Access to a protected member _meta of a client class,True,site-0002,3,,2.2660000000614673,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,35,35,medium,W0212: Access to a protected member _meta of a client class,True,site-0002,3,,2.2660000000614673,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,36,36,medium,W0212: Access to a protected member _meta of a client class,True,site-0002,3,,2.2660000000614673,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,37,37,medium,W0212: Access to a protected member _meta of a client class,True,site-0002,3,,2.2660000000614673,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,77,77,medium,W0621: Redefining name 'apps' from outer scope (line 6),False,,3,,2.2660000000614673,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,88,88,medium,W0212: Access to a protected member _pending_operations of a client class,False,,3,,2.2660000000614673,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,131,131,medium,W0613: Unused argument 'func',False,,3,,2.2660000000614673,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,143,143,medium,W0613: Unused argument 'keywords',False,,3,,2.2660000000614673,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,166,166,medium,W0613: Unused argument 'args',False,,3,,2.2660000000614673,,,,1,
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,static,django/core/checks/model_checks.py,192,192,medium,W0212: Access to a protected member _pending_operations of a client class,False,,3,,2.2660000000614673,,,,1,
