instance_id,repo,base_commit,reviewer,prompt_variant,template_id,file,line_start,line_end,severity,message,is_hit,matched_oracle_site_id,tolerance,raw_output_path,latency_seconds,input_tokens,output_tokens,estimated_cost_usd,instance_n_oracle_files,skipped_reason,cache_hit
django__django-11049,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,claude-sonnet-4-5,A,v1,django/db/models/fields/__init__.py,1040,1040,high,Appending validator to cached_property 'validators' modifies shared state across instances.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7e69b888d93d867f0b5241e1a19dbb979035801389d3a13018de027ba2ca02ee.txt,4.905999999959022,29080,186,0.09003,1,,False
django__django-11099,django/django,d26b2424437dabeeca94d7900b37d2df4410da0c,gpt-4o-mini,A,v1,django/contrib/auth/validators.py,20,20,medium,"The regex for UnicodeUsernameValidator is the same as ASCIIUsernameValidator, which may lead to confusion.",True,site-0002,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\5df9f2417a4cc0f27c369b33a5cc828b34945184c6ce9b5b7da101dddf3b4ac7.txt,0.0,439,127,0.00014205,1,,True
django__django-11099,django/django,d26b2424437dabeeca94d7900b37d2df4410da0c,gpt-4o-mini,A,v1,django/contrib/auth/validators.py,25,25,medium,Using flags=0 for UnicodeUsernameValidator may not handle Unicode characters correctly.,True,site-0002,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\5df9f2417a4cc0f27c369b33a5cc828b34945184c6ce9b5b7da101dddf3b4ac7.txt,0.0,439,127,0.00014205,1,,True
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,claude-sonnet-4-5,A,v1,django/http/response.py,173,173,high,Should use datetime.datetime.utcnow() instead of expires.utcnow() which is invalid.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\2e480ada5bae1128e7b8d502b9ba9664580727dcb6ee37e8a63410bddabceaaf.txt,0.0,6942,163,0.023271,1,,True
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,claude-sonnet-4-5,A,v1,django/http/response.py,199,199,medium,samesite validation excludes 'none' which is a valid SameSite value.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\2e480ada5bae1128e7b8d502b9ba9664580727dcb6ee37e8a63410bddabceaaf.txt,0.0,6942,163,0.023271,1,,True
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,gpt-4o-mini,A,v1,django/http/response.py,170,170,high,Using 'utcnow()' instead of 'now()' may lead to incorrect max_age calculation for aware datetime.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\4faac723a295d046879b890a5cf115a8b03d4c57855a97c585776dfddc51fd16.txt,0.0,5726,328,0.0010557,1,,True
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,gpt-4o-mini,A,v1,django/http/response.py,180,180,high,Setting 'expires' to None before calculating 'max_age' can lead to incorrect cookie behavior.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\4faac723a295d046879b890a5cf115a8b03d4c57855a97c585776dfddc51fd16.txt,0.0,5726,328,0.0010557,1,,True
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,gpt-4o-mini,A,v1,django/http/response.py,201,201,medium,"The 'samesite' attribute should be validated against all possible values, not just 'lax' and 'strict'.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\4faac723a295d046879b890a5cf115a8b03d4c57855a97c585776dfddc51fd16.txt,0.0,5726,328,0.0010557,1,,True
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,gpt-4o-mini,A,v1,django/http/response.py,425,425,medium,Using 'filelike.name' directly may lead to an AttributeError if 'filelike' does not have a 'name' attribute.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\4faac723a295d046879b890a5cf115a8b03d4c57855a97c585776dfddc51fd16.txt,0.0,5726,328,0.0010557,1,,True
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,gpt-4o-mini,A,v1,django/http/response.py,431,431,medium,The content type may not be set correctly if 'filename' is not provided.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\4faac723a295d046879b890a5cf115a8b03d4c57855a97c585776dfddc51fd16.txt,0.0,5726,328,0.0010557,1,,True
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,claude-sonnet-4-5,A,v1,django/db/models/deletion.py,25,25,high,IndexError will occur if sub_objs is empty when accessing sub_objs[0].,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\09295d288ca2d40e6058654bfa2eaae97f8d10e4357d821bf136b486dfec7b4c.txt,4.155999999959022,4634,169,0.016437,1,,False
django__django-11179,django/django,19fc6376ce67d01ca37a91ef2f55ef769f50513a,claude-sonnet-4-5,A,v1,django/db/models/deletion.py,275,275,high,"Variable 'instances' references the loop variable from line 264, which may not be the intended single-model instances.",True,site-0001,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\09295d288ca2d40e6058654bfa2eaae97f8d10e4357d821bf136b486dfec7b4c.txt,4.155999999959022,4634,169,0.016437,1,,False
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,claude-sonnet-4-5,A,v1,django/utils/autoreload.py,563,563,medium,setDaemon() is deprecated; use daemon property or daemon parameter in Thread constructor instead.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\82434c97df5af804f2535882b7d24f0315d0b2921ac6dce9bf0a174322415b38.txt,0.0,7377,154,0.024441,1,,True
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,claude-sonnet-4-5,A,v1,django/utils/autoreload.py,77,77,medium,Exception constructor call may fail if the original exception requires arguments.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\82434c97df5af804f2535882b7d24f0315d0b2921ac6dce9bf0a174322415b38.txt,0.0,7377,154,0.024441,1,,True
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,gpt-4o-mini,A,v1,django/utils/autoreload.py,228,228,high,The error message in ValueError should be formatted using f-string for better readability.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\8cba15256f616d6fc62e79de0dbb974139a539079d229864b0f9a00035f22db2.txt,0.0,6099,288,0.00108765,1,,True
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,gpt-4o-mini,A,v1,django/utils/autoreload.py,234,234,high,The error message in ValueError should be formatted using f-string for better readability.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\8cba15256f616d6fc62e79de0dbb974139a539079d229864b0f9a00035f22db2.txt,0.0,6099,288,0.00108765,1,,True
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,gpt-4o-mini,A,v1,django/utils/autoreload.py,268,268,medium,The logger message should be more descriptive to aid in debugging.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\8cba15256f616d6fc62e79de0dbb974139a539079d229864b0f9a00035f22db2.txt,0.0,6099,288,0.00108765,1,,True
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,gpt-4o-mini,A,v1,django/utils/autoreload.py,278,278,medium,Swallowing exceptions without logging can hide important errors.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\8cba15256f616d6fc62e79de0dbb974139a539079d229864b0f9a00035f22db2.txt,0.0,6099,288,0.00108765,1,,True
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,gpt-4o-mini,A,v1,django/utils/autoreload.py,312,312,medium,The trigger_reload function should handle exceptions to avoid crashing.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\8cba15256f616d6fc62e79de0dbb974139a539079d229864b0f9a00035f22db2.txt,0.0,6099,288,0.00108765,1,,True
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,claude-sonnet-4-5,A,v1,django/conf/__init__.py,160,161,medium,SECRET_KEY check may raise AttributeError if SECRET_KEY is not defined in settings or global_settings.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\48523b5cff9a886187542b998f4e3a8908fd8d41fd8c79354a206ae7604ec4bd.txt,3.625,3250,165,0.012225,1,,False
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,claude-sonnet-4-5,A,v1,django/conf/__init__.py,176,176,low,TIME_ZONE.split('/') may raise AttributeError if TIME_ZONE is not a string.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\48523b5cff9a886187542b998f4e3a8908fd8d41fd8c79354a206ae7604ec4bd.txt,3.625,3250,165,0.012225,1,,False
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,gpt-4o-mini,A,v1,django/conf/__init__.py,169,169,medium,The calculation for PASSWORD_RESET_TIMEOUT may lead to incorrect values if PASSWORD_RESET_TIMEOUT_DAYS is not set properly.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\419d01d3648147fdba24256f0b205b79db15301ee3282d2e2bc1d95ac69e8cef.txt,0.0,2632,130,0.0004728,1,,True
django__django-11564,django/django,580e644f24f1c5ae5b94784fb73a9953a178fd26,gpt-4o-mini,A,v1,django/conf/__init__.py,178,178,high,The timezone validation may raise a ValueError without clear guidance on how to correct the setting.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\419d01d3648147fdba24256f0b205b79db15301ee3282d2e2bc1d95ac69e8cef.txt,0.0,2632,130,0.0004728,1,,True
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,claude-sonnet-4-5,A,v1,django/utils/autoreload.py,575,575,medium,"setDaemon() is deprecated since Python 3.10, use daemon property instead.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\4ec0851d2870be635e8c7921c7386b7f5dad75a4fe6caacd94c47c5fa304ec17.txt,5.187999999965541,7541,161,0.025038,1,,False
django__django-11583,django/django,60dc957a825232fdda9138e2f8878b2ca407a7c9,claude-sonnet-4-5,A,v1,django/utils/autoreload.py,76,76,high,"Raising exception tuple directly loses traceback information, use raise with three arguments or from clause.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\4ec0851d2870be635e8c7921c7386b7f5dad75a4fe6caacd94c47c5fa304ec17.txt,5.187999999965541,7541,161,0.025038,1,,False
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,claude-sonnet-4-5,A,v1,django/core/checks/model_checks.py,50,50,medium,"Converting model_labels to a set after checking len(model_labels) > 1 can result in len(model_labels) == 1 after deduplication, making the conditional logic on lines 55 and 58 inconsistent.",True,site-0002,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\573f45a114b66c36f7ae4f9fc701eb1935189e6bcdb735596b5e829a5c7a566c.txt,4.437999999965541,2860,233,0.012075,1,,False
django__django-11630,django/django,65e86948b80262574058a94ccaae3a9b59c3faea,claude-sonnet-4-5,A,v1,django/core/checks/model_checks.py,63,63,medium,"Converting model_labels to a set after checking len(model_labels) > 1 can result in len(model_labels) == 1 after deduplication, making the conditional logic on lines 68 and 71 inconsistent.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\573f45a114b66c36f7ae4f9fc701eb1935189e6bcdb735596b5e829a5c7a566c.txt,4.437999999965541,2860,233,0.012075,1,,False
django__django-11905,django/django,2f72480fbd27896c986c45193e1603e35c0b19a7,claude-sonnet-4-5,A,v1,django/db/models/lookups.py,173,173,low,Converting params to list is unnecessary since params is already a tuple and extend() works with tuples.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\d97cd1b36ca363afbc2386f1fe169d7df24e1e6874acd2b00af363ee90d3ae6c.txt,4.405999999959022,8073,169,0.026754,1,,False
django__django-11905,django/django,2f72480fbd27896c986c45193e1603e35c0b19a7,claude-sonnet-4-5,A,v1,django/db/models/lookups.py,457,457,high,"Indexing rhs assumes it has exactly 2 elements but this is not validated, risking IndexError.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\d97cd1b36ca363afbc2386f1fe169d7df24e1e6874acd2b00af363ee90d3ae6c.txt,4.405999999959022,8073,169,0.026754,1,,False
django__django-11905,django/django,2f72480fbd27896c986c45193e1603e35c0b19a7,gpt-4o-mini,A,v1,django/db/models/lookups.py,268,272,high,Exact lookup requires the QuerySet to be limited to one result.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\4e42dc827d4b29fcb36fa88ac607ae0d6bfb7dad29cec884ce72a4707da914ef.txt,0.0,6143,170,0.00102345,1,,True
django__django-11905,django/django,2f72480fbd27896c986c45193e1603e35c0b19a7,gpt-4o-mini,A,v1,django/db/models/lookups.py,348,348,high,EmptyResultSet is raised when rhs is empty in In lookup.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\4e42dc827d4b29fcb36fa88ac607ae0d6bfb7dad29cec884ce72a4707da914ef.txt,0.0,6143,170,0.00102345,1,,True
django__django-11905,django/django,2f72480fbd27896c986c45193e1603e35c0b19a7,gpt-4o-mini,A,v1,django/db/models/lookups.py,521,521,high,YearLookup subclasses must implement get_bound_params().,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\4e42dc827d4b29fcb36fa88ac607ae0d6bfb7dad29cec884ce72a4707da914ef.txt,0.0,6143,170,0.00102345,1,,True
django__django-12708,django/django,447980e72ac01da1594dd3373a03ba40b7ee6f80,claude-sonnet-4-5,A,v1,django/db/backends/base/schema.py,925,926,medium,"Division operator used with max_length which may be None, causing potential TypeError.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7d25443905715dc8a4441625f29c1c91d94c16e3d6187fd03e20c6a1f7909056.txt,3.280999999959022,18203,85,0.055884,1,,False
django__django-12747,django/django,c86201b6ed4f8256b0a0520c08aa674f623d4127,claude-sonnet-4-5,A,v1,django/db/models/deletion.py,36,36,medium,"IndexError will occur if sub_objs is empty, but the function does not check for this condition.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\796f8801877c0335835821ab4c7dbe95203fc098e7fdfd1c4051964d6a6ef9e2.txt,4.782000000006519,6312,170,0.021486,1,,False
django__django-12747,django/django,c86201b6ed4f8256b0a0520c08aa674f623d4127,claude-sonnet-4-5,A,v1,django/db/models/deletion.py,392,392,high,"Variable 'instances' refers to the last iteration value from line 381, not the single model's instances being checked.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\796f8801877c0335835821ab4c7dbe95203fc098e7fdfd1c4051964d6a6ef9e2.txt,4.782000000006519,6312,170,0.021486,1,,False
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,claude-sonnet-4-5,A,v1,django/contrib/staticfiles/handlers.py,77,79,high,"ASGIStaticFilesHandler.__init__ does not call super().__init__(), unlike StaticFilesHandler which does.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\e0ec33ac2fdf9e6fbc9251e41f1997cfc900959d281ff6d9ad691799ef5eec2d.txt,0.0,1295,97,0.00534,1,,True
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,gpt-4o-mini,A,v1,django/contrib/staticfiles/handlers.py,36,36,medium,The condition in _should_handle may lead to incorrect handling of paths if base_url is not properly set.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\7547f8eaeb3e99b9aee88655a33ad7ee825e8168ad44725a019b06e8fa4b6abb.txt,0.0,1077,139,0.00024494999999999996,1,,True
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,gpt-4o-mini,A,v1,django/contrib/staticfiles/handlers.py,42,42,high,"The file_path method does not handle cases where the URL does not start with base_url, potentially causing an IndexError.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\7547f8eaeb3e99b9aee88655a33ad7ee825e8168ad44725a019b06e8fa4b6abb.txt,0.0,1077,139,0.00024494999999999996,1,,True
django__django-13033,django/django,a59de6e89e8dc1f3e71c9a5a5bbceb373ea5247e,claude-sonnet-4-5,A,v1,django/db/models/sql/compiler.py,390,390,high,Potential IndexError if regex search returns None or has no groups.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\5adde48667650d170cf2b193ea5dd1aec95468a9fa17316a4596f1253adf6e25.txt,0.0,23274,155,0.07214699999999999,1,,True
django__django-13033,django/django,a59de6e89e8dc1f3e71c9a5a5bbceb373ea5247e,claude-sonnet-4-5,A,v1,django/db/models/sql/compiler.py,403,403,high,Potential IndexError if regex search returns None or has no groups.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\5adde48667650d170cf2b193ea5dd1aec95468a9fa17316a4596f1253adf6e25.txt,0.0,23274,155,0.07214699999999999,1,,True
django__django-13220,django/django,16218c20606d8cd89c5393970c83da04598a3e04,claude-sonnet-4-5,A,v1,django/core/exceptions.py,26,28,low,SuspiciousOperation exception class is missing a pass statement in its body.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\13e31823146acfc1d91628fc0dd00f5d121b168089fe6b5eb84a99846b4a7fd5.txt,2.890999999945052,2158,81,0.0076890000000000005,1,,False
django__django-13315,django/django,36bc47069ce071e80c8129500de3b8664d2058a7,claude-sonnet-4-5,A,v1,django/forms/models.py,1357,1357,medium,"Filter result is created but never used, making the validation ineffective.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\5d9664e793b7b19b1d1f5227e29dde48d69e37ddffb8951783b43c33e144dcfd.txt,0.0,19150,81,0.058665,1,,True
django__django-13321,django/django,35b03788b0607c1f8d2b64e4fa9e1669b0907ea4,claude-sonnet-4-5,A,v1,django/contrib/sessions/backends/base.py,327,327,medium,"Direct assignment to _session_key bypasses validation in the property setter, potentially allowing invalid session keys.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\889e9abaea7861b3393163adfaa337d3ff2eb98aa3d35134e6d9d537f066031a.txt,3.640999999945052,4684,90,0.015402,1,,False
django__django-13448,django/django,7b9596b974fb0ad1868b10c8c2174e10b72be403,claude-sonnet-4-5,A,v1,django/db/backends/base/creation.py,80,80,medium,"createcachetable command is called without checking verbosity, potentially producing unwanted output.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ca0eb7f67baf970f324dd0b139f9da1962613a6035b72dd5f83d311e08285843.txt,4.156000000075437,4099,166,0.014787000000000002,1,,False
django__django-13448,django/django,7b9596b974fb0ad1868b10c8c2174e10b72be403,claude-sonnet-4-5,A,v1,django/db/backends/base/creation.py,117,117,medium,Potential AttributeError if model._meta.pk is None for models without a primary key.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ca0eb7f67baf970f324dd0b139f9da1962613a6035b72dd5f83d311e08285843.txt,4.156000000075437,4099,166,0.014787000000000002,1,,False
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,claude-sonnet-4-5,A,v1,django/contrib/auth/tokens.py,104,104,medium,datetime.now() returns naive datetime which may cause issues when comparing with timezone-aware last_login field.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\fa122d3fa1d71e070065262e25faf3b2b8987ab803864db605def483fe38de20.txt,0.0,1561,89,0.006018000000000001,1,,True
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,gpt-4o-mini,A,v1,django/contrib/auth/tokens.py,14,14,high,"The 'algorithm' attribute is initialized to None, which may lead to security vulnerabilities if not properly set.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\082042f50b55fbd54386728418078d03ce56d9ad0353c0ba48b8cd6cd5ab23f6.txt,0.0,1314,264,0.0003555,1,,True
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,gpt-4o-mini,A,v1,django/contrib/auth/tokens.py,15,15,high,"The 'secret' attribute is initialized to None, which may lead to security vulnerabilities if not properly set.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\082042f50b55fbd54386728418078d03ce56d9ad0353c0ba48b8cd6cd5ab23f6.txt,0.0,1314,264,0.0003555,1,,True
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,gpt-4o-mini,A,v1,django/contrib/auth/tokens.py,21,21,medium,The algorithm is set to a potentially insecure default if settings.DEFAULT_HASHING_ALGORITHM is not defined.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\082042f50b55fbd54386728418078d03ce56d9ad0353c0ba48b8cd6cd5ab23f6.txt,0.0,1314,264,0.0003555,1,,True
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,gpt-4o-mini,A,v1,django/contrib/auth/tokens.py,60,60,medium,"The PASSWORD_RESET_TIMEOUT setting is used without validation, which could lead to unexpected behavior if misconfigured.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\llm\raw\082042f50b55fbd54386728418078d03ce56d9ad0353c0ba48b8cd6cd5ab23f6.txt,0.0,1314,264,0.0003555,1,,True
django__django-13590,django/django,755dbf39fcdc491fe9b588358303e259c7750be4,claude-sonnet-4-5,A,v1,django/db/models/sql/query.py,823,823,high,Potential KeyError if parent_alias is not in alias_map when join_type is LOUTER.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\efd04f37276ee712707e76c8f702bef5ddbc30471d154fa1d3b94fcb700cb430.txt,5.125,35848,187,0.110349,1,,False
django__django-13590,django/django,755dbf39fcdc491fe9b588358303e259c7750be4,claude-sonnet-4-5,A,v1,django/db/models/sql/query.py,1349,1349,medium,Potential IndexError if join_list is empty when accessing join_list[-1].,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\efd04f37276ee712707e76c8f702bef5ddbc30471d154fa1d3b94fcb700cb430.txt,5.125,35848,187,0.110349,1,,False
django__django-13658,django/django,0773837e15bb632afffb6848a58c59a791008fa1,claude-sonnet-4-5,A,v1,django/core/management/__init__.py,29,30,medium,"pkgutil.iter_modules may raise OSError if command_dir does not exist, but this is not handled.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\d1c160ed9bccae0825ed88a60ffd943d68036e8fa9ada109119d94841ec7116c.txt,6.266000000061467,5639,323,0.021762000000000004,1,,False
